disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Coronary Heart Disease,Chronic Kidney Disease,Cancer Colorectal,suppressed,10446,,,,0.29,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Cancer Other,suppressed,9811,,,,1.03,,,,,,,,,,,,
Coronary Heart Disease,Chronic Kidney Disease,Anxiety,suppressed,10356,,,,1.35,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Depression,suppressed,10320,,,,0.36,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,11265,,,,0.1,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Osteoarthritis,suppressed,9293,,,,1.36,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,10980,,,,0.22,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Osteoporosis,suppressed,10508,,,,0.45,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Hypothyroidism,suppressed,10080,,,,0.25,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Sleep Apnea,suppressed,11266,,,,0.19,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Breast,suppressed,10572,,,,0.3,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Lung,suppressed,11273,,,,0.15,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Colorectal,suppressed,11204,,,,0.11,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Cancer Other,suppressed,10481,,,,0.41,,,,,,,,,,,,
Coronary Heart Disease,Chronic Liver Disease,Anxiety,suppressed,11117,,,,0.58,,,,,,,,,,,,
Coronary Heart Disease,Depression,Substance Use Disorder,suppressed,10528,,,,0.21,,,,,,,,,,,,
Coronary Heart Disease,Depression,Osteoarthritis,suppressed,8734,,,,3.29,,,,,,,,,,,,
Coronary Heart Disease,Depression,Rheumatoid Arthritis,suppressed,10264,,,,0.49,,,,,,,,,,,,
Coronary Heart Disease,Depression,Osteoporosis,suppressed,9809,,,,1.18,,,,,,,,,,,,
Coronary Heart Disease,Depression,Hypothyroidism,suppressed,9476,,,,0.59,,,,,,,,,,,,
Coronary Heart Disease,Depression,Sleep Apnea,suppressed,10528,,,,0.33,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Breast,suppressed,9884,,,,0.71,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Lung,suppressed,10533,,,,0.39,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Colorectal,suppressed,10471,,,,0.28,,,,,,,,,,,,
Coronary Heart Disease,Depression,Cancer Other,suppressed,9794,,,,0.96,,,,,,,,,,,,
Coronary Heart Disease,Depression,Anxiety,suppressed,10454,,,,1.45,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Osteoarthritis,suppressed,9470,,,,0.76,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,11194,,,,0.12,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Osteoporosis,suppressed,10710,,,,0.29,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Hypothyroidism,suppressed,10286,,,,0.14,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Sleep Apnea,suppressed,11491,,,,0.07,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Breast,suppressed,10787,,,,0.17,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Lung,suppressed,11500,,,,0.11,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Colorectal,suppressed,11428,,,,0.07,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Cancer Other,suppressed,10685,,,,0.23,,,,,,,,,,,,
Coronary Heart Disease,Substance Use Disorder,Anxiety,suppressed,11336,,,,0.33,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,9274,,,,1.87,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Osteoporosis,suppressed,8859,,,,4.66,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Hypothyroidism,suppressed,8498,,,,2.55,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Sleep Apnea,suppressed,9473,,,,1.09,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Breast,suppressed,8904,,,,3.37,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Lung,suppressed,9477,,,,1.43,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Colorectal,suppressed,9418,,,,1.3,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Cancer Other,suppressed,8815,,,,4.49,,,,,,,,,,,,
Coronary Heart Disease,Osteoarthritis,Anxiety,suppressed,9348,,,,5.32,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,10470,,,,0.66,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,10029,,,,0.34,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,11196,,,,0.21,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Breast,suppressed,10512,,,,0.41,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,11204,,,,0.21,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,11136,,,,0.16,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Cancer Other,suppressed,10404,,,,0.56,,,,,,,,,,,,
Coronary Heart Disease,Rheumatoid Arthritis,Anxiety,suppressed,11045,,,,0.78,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Hypothyroidism,suppressed,9603,,,,0.86,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Sleep Apnea,suppressed,10709,,,,0.38,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Breast,suppressed,10064,,,,1.07,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Lung,suppressed,10718,,,,0.55,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Colorectal,suppressed,10652,,,,0.42,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Cancer Other,suppressed,9967,,,,1.45,,,,,,,,,,,,
Coronary Heart Disease,Osteoporosis,Anxiety,suppressed,10570,,,,1.92,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Sleep Apnea,suppressed,10286,,,,0.22,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Breast,suppressed,9656,,,,0.6,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Lung,suppressed,10292,,,,0.26,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Colorectal,suppressed,10235,,,,0.23,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Cancer Other,suppressed,9588,,,,0.8,,,,,,,,,,,,
Coronary Heart Disease,Hypothyroidism,Anxiety,suppressed,10152,,,,0.99,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Breast,suppressed,10791,,,,0.25,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Lung,suppressed,11501,,,,0.11,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Colorectal,suppressed,11430,,,,0.09,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Cancer Other,suppressed,10687,,,,0.36,,,,,,,,,,,,
Coronary Heart Disease,Sleep Apnea,Anxiety,suppressed,11338,,,,0.52,,,,,,,,,,,,
Coronary Heart Disease,Cancer Breast,Cancer Lung,suppressed,10799,,,,0.33,,,,,,,,,,,,
Coronary Heart Disease,Cancer Breast,Cancer Colorectal,suppressed,10735,,,,0.3,,,,,,,,,,,,
Coronary Heart Disease,Cancer Breast,Cancer Other,suppressed,10057,,,,1.04,,,,,,,,,,,,
Coronary Heart Disease,Cancer Breast,Anxiety,suppressed,10647,,,,1.18,,,,,,,,,,,,
Coronary Heart Disease,Cancer Lung,Cancer Colorectal,suppressed,11439,,,,0.13,,,,,,,,,,,,
Coronary Heart Disease,Cancer Lung,Cancer Other,suppressed,10700,,,,0.44,,,,,,,,,,,,
Coronary Heart Disease,Cancer Lung,Anxiety,suppressed,11345,,,,0.61,,,,,,,,,,,,
Coronary Heart Disease,Cancer Colorectal,Cancer Other,suppressed,10646,,,,0.4,,,,,,,,,,,,
Coronary Heart Disease,Cancer Colorectal,Anxiety,suppressed,11275,,,,0.46,,,,,,,,,,,,
Coronary Heart Disease,Cancer Other,Anxiety,suppressed,10550,,,,1.6,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Peripheral Vascular Disease,suppressed,11808,,,,0.46,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,COPD,suppressed,9769,,,,0.75,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Chronic Kidney Disease,suppressed,10822,,,,0.63,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Chronic Liver Disease,suppressed,11627,,,,0.27,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Depression,suppressed,10856,,,,0.59,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Substance Use Disorder,suppressed,11877,,,,0.14,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Osteoarthritis,suppressed,9749,,,,2.11,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Rheumatoid Arthritis,suppressed,11560,,,,0.35,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Osteoporosis,suppressed,11068,,,,0.82,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Hypothyroidism,suppressed,10587,,,,0.39,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Sleep Apnea,suppressed,11874,,,,0.28,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Breast,suppressed,11153,,,,0.45,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Lung,suppressed,11886,,,,0.25,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Colorectal,suppressed,11813,,,,0.18,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Cancer Other,suppressed,11041,,,,0.67,,,,,,,,,,,,
Stroke Cerebrovascular,Heart Failure,Anxiety,suppressed,11705,,,,0.94,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Chronic Liver Disease,suppressed,11514,,,,0.38,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Depression,suppressed,10750,,,,0.89,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Substance Use Disorder,suppressed,11760,,,,0.21,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Osteoarthritis,suppressed,9659,,,,3.69,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Rheumatoid Arthritis,suppressed,11446,,,,0.52,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Osteoporosis,suppressed,10965,,,,1.32,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Hypothyroidism,suppressed,10493,,,,0.66,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Sleep Apnea,suppressed,11756,,,,0.35,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Cancer Breast,suppressed,11045,,,,0.8,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Cancer Lung,suppressed,11769,,,,0.4,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Cancer Colorectal,suppressed,11696,,,,0.32,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Cancer Other,suppressed,10939,,,,1.14,,,,,,,,,,,,
Stroke Cerebrovascular,Atrial Fibrillation,Anxiety,suppressed,11588,,,,1.44,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,COPD,suppressed,9739,,,,0.41,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,10787,,,,0.33,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,11595,,,,0.13,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Depression,suppressed,10830,,,,0.34,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Substance Use Disorder,suppressed,11842,,,,0.07,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Osteoarthritis,suppressed,9737,,,,1.18,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Rheumatoid Arthritis,suppressed,11530,,,,0.19,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Osteoporosis,suppressed,11043,,,,0.5,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Hypothyroidism,suppressed,10554,,,,0.22,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Sleep Apnea,suppressed,11837,,,,0.12,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Breast,suppressed,11120,,,,0.25,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Lung,suppressed,11850,,,,0.16,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Colorectal,suppressed,11779,,,,0.1,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Cancer Other,suppressed,11012,,,,0.36,,,,,,,,,,,,
Stroke Cerebrovascular,Peripheral Vascular Disease,Anxiety,suppressed,11669,,,,0.54,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Chronic Kidney Disease,suppressed,8952,,,,0.57,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Chronic Liver Disease,suppressed,9599,,,,0.23,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Depression,suppressed,8979,,,,0.57,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Substance Use Disorder,suppressed,9791,,,,0.13,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Osteoarthritis,suppressed,8059,,,,2.04,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Rheumatoid Arthritis,suppressed,9547,,,,0.31,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Osteoporosis,suppressed,9183,,,,0.81,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Hypothyroidism,suppressed,8723,,,,0.37,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Sleep Apnea,suppressed,9790,,,,0.21,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Cancer Breast,suppressed,9196,,,,0.44,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Cancer Lung,suppressed,9799,,,,0.27,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Cancer Colorectal,suppressed,9742,,,,0.18,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Cancer Other,suppressed,9131,,,,0.61,,,,,,,,,,,,
Stroke Cerebrovascular,COPD,Anxiety,suppressed,9653,,,,0.89,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Chronic Liver Disease,suppressed,10631,,,,0.19,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Depression,suppressed,9944,,,,0.46,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Substance Use Disorder,suppressed,10837,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Osteoarthritis,suppressed,9013,,,,1.84,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Rheumatoid Arthritis,suppressed,10581,,,,0.27,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Osteoporosis,suppressed,10122,,,,0.66,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Hypothyroidism,suppressed,9713,,,,0.33,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Sleep Apnea,suppressed,10837,,,,0.19,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Cancer Breast,suppressed,10190,,,,0.39,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Cancer Lung,suppressed,10845,,,,0.2,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Cancer Colorectal,suppressed,10783,,,,0.16,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Cancer Other,suppressed,10119,,,,0.55,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Kidney Disease,Anxiety,suppressed,10677,,,,0.74,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Depression,suppressed,10658,,,,0.18,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Substance Use Disorder,suppressed,11662,,,,0.04,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Osteoarthritis,suppressed,9585,,,,0.69,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,11351,,,,0.11,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Osteoporosis,suppressed,10877,,,,0.24,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Hypothyroidism,suppressed,10386,,,,0.13,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Sleep Apnea,suppressed,11655,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Cancer Breast,suppressed,10944,,,,0.15,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Cancer Lung,suppressed,11669,,,,0.08,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Cancer Colorectal,suppressed,11598,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Cancer Other,suppressed,10845,,,,0.21,,,,,,,,,,,,
Stroke Cerebrovascular,Chronic Liver Disease,Anxiety,suppressed,11495,,,,0.3,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Substance Use Disorder,suppressed,10888,,,,0.11,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Osteoarthritis,suppressed,9001,,,,1.79,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Rheumatoid Arthritis,suppressed,10604,,,,0.26,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Osteoporosis,suppressed,10152,,,,0.68,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Hypothyroidism,suppressed,9758,,,,0.31,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Sleep Apnea,suppressed,10884,,,,0.17,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Cancer Breast,suppressed,10222,,,,0.37,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Cancer Lung,suppressed,10892,,,,0.22,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Cancer Colorectal,suppressed,10828,,,,0.15,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Cancer Other,suppressed,10127,,,,0.52,,,,,,,,,,,,
Stroke Cerebrovascular,Depression,Anxiety,suppressed,10805,,,,0.8,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Osteoarthritis,suppressed,9778,,,,0.38,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Rheumatoid Arthritis,suppressed,11591,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Osteoporosis,suppressed,11104,,,,0.16,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Hypothyroidism,suppressed,10613,,,,0.07,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Sleep Apnea,suppressed,11906,,,,0.03,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Cancer Breast,suppressed,11185,,,,0.09,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Cancer Lung,suppressed,11921,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Cancer Colorectal,suppressed,11847,,,,0.03,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Cancer Other,suppressed,11074,,,,0.12,,,,,,,,,,,,
Stroke Cerebrovascular,Substance Use Disorder,Anxiety,suppressed,11738,,,,0.17,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Rheumatoid Arthritis,suppressed,9558,,,,0.99,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Osteoporosis,suppressed,9147,,,,2.63,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Hypothyroidism,suppressed,8729,,,,1.32,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Sleep Apnea,suppressed,9777,,,,0.55,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Breast,suppressed,9190,,,,1.73,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Lung,suppressed,9784,,,,0.78,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Colorectal,suppressed,9723,,,,0.68,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Cancer Other,suppressed,9100,,,,2.35,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoarthritis,Anxiety,suppressed,9642,,,,2.83,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Osteoporosis,suppressed,10843,,,,0.37,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Hypothyroidism,suppressed,10333,,,,0.18,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Sleep Apnea,suppressed,11586,,,,0.11,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Cancer Breast,suppressed,10886,,,,0.21,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Cancer Lung,suppressed,11599,,,,0.11,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Cancer Colorectal,suppressed,11530,,,,0.08,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Cancer Other,suppressed,10769,,,,0.29,,,,,,,,,,,,
Stroke Cerebrovascular,Rheumatoid Arthritis,Anxiety,suppressed,11421,,,,0.42,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Hypothyroidism,suppressed,9904,,,,0.47,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Sleep Apnea,suppressed,11097,,,,0.2,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Cancer Breast,suppressed,10439,,,,0.59,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Cancer Lung,suppressed,11110,,,,0.32,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Cancer Colorectal,suppressed,11042,,,,0.24,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Cancer Other,suppressed,10332,,,,0.81,,,,,,,,,,,,
Stroke Cerebrovascular,Osteoporosis,Anxiety,suppressed,10944,,,,1.09,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Sleep Apnea,suppressed,10606,,,,0.11,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Breast,suppressed,9962,,,,0.31,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Lung,suppressed,10618,,,,0.14,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Colorectal,suppressed,10558,,,,0.12,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Cancer Other,suppressed,9883,,,,0.42,,,,,,,,,,,,
Stroke Cerebrovascular,Hypothyroidism,Anxiety,suppressed,10464,,,,0.52,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Breast,suppressed,11180,,,,0.12,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Lung,suppressed,11914,,,,0.06,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Colorectal,suppressed,11841,,,,0.05,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Cancer Other,suppressed,11068,,,,0.18,,,,,,,,,,,,
Stroke Cerebrovascular,Sleep Apnea,Anxiety,suppressed,11733,,,,0.27,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Breast,Cancer Lung,suppressed,11195,,,,0.17,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Breast,Cancer Colorectal,suppressed,11126,,,,0.16,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Breast,Cancer Other,suppressed,10424,,,,0.54,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Breast,Anxiety,suppressed,11021,,,,0.61,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Lung,Cancer Colorectal,suppressed,11856,,,,0.07,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Lung,Cancer Other,suppressed,11087,,,,0.24,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Lung,Anxiety,suppressed,11745,,,,0.34,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Colorectal,Cancer Other,suppressed,11031,,,,0.21,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Colorectal,Anxiety,suppressed,11673,,,,0.24,,,,,,,,,,,,
Stroke Cerebrovascular,Cancer Other,Anxiety,suppressed,10919,,,,0.85,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Peripheral Vascular Disease,suppressed,11998,,,,0.81,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Chronic Liver Disease,suppressed,11826,,,,0.53,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Depression,suppressed,11028,,,,1.07,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Substance Use Disorder,suppressed,12074,,,,0.27,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Rheumatoid Arthritis,suppressed,11754,,,,0.66,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Hypothyroidism,suppressed,10766,,,,0.74,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Sleep Apnea,suppressed,12074,,,,0.6,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Cancer Breast,suppressed,11343,,,,0.85,,,,,,,,,,,,
Heart Failure,Atrial Fibrillation,Cancer Colorectal,suppressed,12010,,,,0.34,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,COPD,suppressed,9987,,,,0.51,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,11051,,,,0.42,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,11899,,,,0.18,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Depression,suppressed,11100,,,,0.41,,,,,,,,,,,,
Heart Failure,Peripheral Vascular Disease,Substance Use Disorder,suppressed,12147,,,,0.09,,,,,,,,,,,,
